,index,avg,name
10766,2014-09,179066.9942,ME
10767,2014-10,178895.3977,ME
10768,2014-11,178601.9035,ME
10769,2014-12,178312.3411,ME
10770,2015-01,178032.0669,ME
10771,2015-02,178248.8609,ME
10772,2015-03,178945.0406,ME
10773,2015-04,179715.4551,ME
10774,2015-05,180268.7507,ME
10775,2015-06,180605.371,ME
10776,2015-07,180811.1272,ME
10777,2015-08,181262.7688,ME
10778,2015-09,181429.3092,ME
10779,2015-10,181507.237,ME
10780,2015-11,181371.0865,ME
10781,2015-12,182035.8156,ME
10782,2016-01,182552.3314,ME
10783,2016-02,183067.4035,ME
10784,2016-03,182916.4885,ME
10785,2016-04,183030.9686,ME
10786,2016-05,183224.5071,ME
10787,2016-06,183378.2323,ME
10788,2016-07,182994.5944,ME
10789,2016-08,183130.0197,ME
10790,2016-09,183613.3596,ME
10791,2016-10,184509.437,ME
10792,2016-11,185086.9552,ME
10793,2016-12,185472.1373,ME
10794,2017-01,185817.2222,ME
10795,2017-02,186450.3944,ME
10796,2017-03,186632.3646,ME
10797,2017-04,187570.5592,ME
10798,2017-05,188822.6648,ME
10799,2017-06,189686.1096,ME
10800,2017-07,191166.6929,ME
10801,2017-08,191931.7011,ME
10802,2017-09,192047.5176,ME
10803,2017-10,192074.1405,ME
10804,2017-11,192351.9216,ME
10805,2017-12,192684.5811,ME
10806,2018-01,193256.7622,ME
10807,2018-02,194195.5135,ME
10808,2018-03,195507.7405,ME
10809,2018-04,196565.7081,ME
10810,2018-05,197531.4486,ME
10811,2018-06,198440.873,ME
10812,2018-07,199508.0081,ME
10813,2018-08,200303.8054,ME
10814,2018-09,200781.3676,ME
10815,2018-10,200903.9081,ME
10816,2018-11,201144.073,ME
10817,2018-12,201538.9378,ME
10818,2019-01,201682.3703,ME
10819,2019-02,202066.0784,ME
10820,2019-03,202420.0486,ME
10821,2019-04,203365.7568,ME
10822,2019-05,204308.6108,ME
10823,2019-06,205318.8595,ME
10824,2019-07,206124.3351,ME
10825,2019-08,206811.9,ME
10826,2019-09,207660.8405,ME
10827,2019-10,208645.6297,ME
10828,2019-11,209786.8541,ME
10829,2019-12,210541.9216,ME
10830,1996-04,78408.6095,TN
10831,1996-05,79106.54639,TN
10832,1996-06,79361.31148,TN
10833,1996-07,79729.53893,TN
10834,1996-08,80108.84221,TN
10835,1996-09,80418.93238,TN
10836,1996-10,80616.65849,TN
10837,1996-11,80895.60941,TN
10838,1996-12,81223.32924,TN
10839,1997-01,81612.58282,TN
10840,1997-02,81937.13701,TN
10841,1997-03,82227.23313,TN
10842,1997-04,82462.72802,TN
10843,1997-05,82728.43967,TN
10844,1997-06,82982.03061,TN
10845,1997-07,83271.80816,TN
10846,1997-08,83576.66531,TN
10847,1997-09,83924.74286,TN
10848,1997-10,84276.93673,TN
10849,1997-11,84654.46327,TN
10850,1997-12,85067.62857,TN
10851,1998-01,85725.56415,TN
10852,1998-02,86249.49187,TN
10853,1998-03,86062.5992,TN
10854,1998-04,86226.234,TN
10855,1998-05,86506.51394,TN
10856,1998-06,86527.06126,TN
10857,1998-07,86615.21218,TN
10858,1998-08,86623.78363,TN
10859,1998-09,86865.9265,TN
10860,1998-10,87216.99037,TN
10861,1998-11,87502.99616,TN
10862,1998-12,87870.14971,TN
10863,1999-01,87645.83712,TN
10864,1999-02,87497.64165,TN
10865,1999-03,87204.15242,TN
10866,1999-04,87161.72928,TN
10867,1999-05,87390.02555,TN
10868,1999-06,87504.46545,TN
10869,1999-07,87781.57609,TN
10870,1999-08,87970.49278,TN
10871,1999-09,88021.80251,TN
10872,1999-10,88103.47227,TN
10873,1999-11,88472.28801,TN
10874,1999-12,88824.18717,TN
10875,2000-01,89175.46085,TN
10876,2000-02,89424.61032,TN
10877,2000-03,89572.8274,TN
10878,2000-04,89694,TN
10879,2000-05,89844.74021,TN
10880,2000-06,90029.00534,TN
10881,2000-07,90284.00178,TN
10882,2000-08,90413.34281,TN
10883,2000-09,90700.55773,TN
10884,2000-10,90932.43517,TN
10885,2000-11,91392.67908,TN
10886,2000-12,91832.19823,TN
10887,2001-01,92376.10954,TN
10888,2001-02,92587,TN
10889,2001-03,92802.91549,TN
10890,2001-04,92903.66373,TN
10891,2001-05,93044.33392,TN
10892,2001-06,93232.98067,TN
10893,2001-07,93425.96134,TN
10894,2001-08,93684.20562,TN
10895,2001-09,93940.59754,TN
10896,2001-10,94227.66784,TN
10897,2001-11,94420.62566,TN
10898,2001-12,94624.09666,TN
10899,2002-01,94791.69947,TN
10900,2002-02,94960.54306,TN
10901,2002-03,95061.6942,TN
10902,2002-04,95126.56942,TN
10903,2002-05,95302.53427,TN
10904,2002-06,95597.13485,TN
10905,2002-07,95779.84091,TN
10906,2002-08,95912.53671,TN
10907,2002-09,96066.80454,TN
10908,2002-10,96263.84991,TN
10909,2002-11,96525.94764,TN
10910,2002-12,96811.13613,TN
10911,2003-01,97097.08537,TN
10912,2003-02,97378.74739,TN
10913,2003-03,97621.95993,TN
10914,2003-04,97857.1115,TN
10915,2003-05,98061.35889,TN
10916,2003-06,98330.71652,TN
10917,2003-07,98559.29391,TN
10918,2003-08,98844.2087,TN
10919,2003-09,99153.56696,TN
10920,2003-10,99496.43304,TN
10921,2003-11,99818.22783,TN
10922,2003-12,100070.599,TN
10923,2004-01,100424.4219,TN
10924,2004-02,100784.9618,TN
10925,2004-03,101137.191,TN
10926,2004-04,101400.1161,TN
10927,2004-05,101702.8042,TN
10928,2004-06,102106.2128,TN
10929,2004-07,102476.7907,TN
10930,2004-08,102910.7768,TN
10931,2004-09,103371.3529,TN
10932,2004-10,103863.4083,TN
10933,2004-11,104315.9325,TN
10934,2004-12,104793.6609,TN
10935,2005-01,105212.9033,TN
10936,2005-02,105738.4801,TN
10937,2005-03,106267.1675,TN
10938,2005-04,106810.342,TN
10939,2005-05,107399.0933,TN
10940,2005-06,108019.988,TN
10941,2005-07,108765.2651,TN
10942,2005-08,109469.9329,TN
10943,2005-09,110222.8356,TN
10944,2005-10,110796.2376,TN
10945,2005-11,111473.947,TN
10946,2005-12,112130.1171,TN
10947,2006-01,112822.9304,TN
10948,2006-02,113539.1579,TN
10949,2006-03,114179.7861,TN
10950,2006-04,114698.9746,TN
10951,2006-05,115307.5939,TN
10952,2006-06,115878.7736,TN
10953,2006-07,116515.6717,TN
10954,2006-08,117210.4108,TN
10955,2006-09,117889.4747,TN
10956,2006-10,118565.3603,TN
10957,2006-11,119126.3384,TN
10958,2006-12,119604.3822,TN
10959,2007-01,119918.1296,TN
10960,2007-02,120284.5808,TN
10961,2007-03,120685.6347,TN
10962,2007-04,121145.4983,TN
10963,2007-05,121516.6622,TN
10964,2007-06,121906.0924,TN
10965,2007-07,122231.079,TN
10966,2007-08,122598.3563,TN
10967,2007-09,122623.445,TN
10968,2007-10,122774.7633,TN
10969,2007-11,122698.875,TN
10970,2007-12,122602.365,TN
10971,2008-01,122382.6383,TN
10972,2008-02,122234.19,TN
10973,2008-03,121927.0616,TN
10974,2008-04,121850.6789,TN
10975,2008-05,121793.9684,TN
10976,2008-06,121719.3411,TN
10977,2008-07,121513.8552,TN
10978,2008-08,121180.1547,TN
10979,2008-09,120815.4476,TN
10980,2008-10,120517.5108,TN
10981,2008-11,120212.0083,TN
10982,2008-12,119887.7787,TN
10983,2009-01,119547.7641,TN
10984,2009-02,119342.392,TN
10985,2009-03,119030.4701,TN
10986,2009-04,118628.5183,TN
10987,2009-05,118045.2458,TN
10988,2009-06,117478.0648,TN
10989,2009-07,116921.2857,TN
10990,2009-08,116436.6395,TN
10991,2009-09,116051.7375,TN
10992,2009-10,115760.3439,TN
10993,2009-11,115470.9086,TN
10994,2009-12,115235.186,TN
10995,2010-01,114941.0713,TN
10996,2010-02,114868.2438,TN
10997,2010-03,114790.3791,TN
10998,2010-04,114771.7818,TN
10999,2010-05,114877.2231,TN
11000,2010-06,114887.9835,TN
11001,2010-07,114837.7174,TN
11002,2010-08,114704.7058,TN
11003,2010-09,114467.5802,TN
11004,2010-10,114130.6083,TN
11005,2010-11,113717.0744,TN
11006,2010-12,113234.9603,TN
11007,2011-01,112697.1934,TN
11008,2011-02,112277.2661,TN
11009,2011-03,111900.4843,TN
11010,2011-04,111674.7091,TN
11011,2011-05,111437.7488,TN
11012,2011-06,111286.324,TN
11013,2011-07,111133.8132,TN
11014,2011-08,110995.995,TN
11015,2011-09,110851.9488,TN
11016,2011-10,110649.514,TN
11017,2011-11,110355.1403,TN
11018,2011-12,110166.5248,TN
11019,2012-01,110099.1716,TN
11020,2012-02,110087.8218,TN
11021,2012-03,110156.8185,TN
11022,2012-04,110291.7904,TN
11023,2012-05,110428.3779,TN
11024,2012-06,110534.3647,TN
11025,2012-07,110669.5908,TN
11026,2012-08,110860.6601,TN
11027,2012-09,111079.6584,TN
11028,2012-10,111230.1452,TN
11029,2012-11,111358.0413,TN
11030,2012-12,111523.9307,TN
11031,2013-01,111860.8122,TN
11032,2013-02,112142.1549,TN
11033,2013-03,112449.9868,TN
11034,2013-04,112852.1499,TN
11035,2013-05,113169.4316,TN
11036,2013-06,113521.6227,TN
11037,2013-07,113844.257,TN
11038,2013-08,114273.1763,TN
11039,2013-09,114717.4827,TN
11040,2013-10,115202.6606,TN
11041,2013-11,115688.7364,TN
11042,2013-12,116106.0692,TN
11043,2014-01,116522.7858,TN
11044,2014-02,116886.6161,TN
11045,2014-03,117269.6507,TN
11046,2014-04,117482.8668,TN
11047,2014-05,117889.9885,TN
11048,2014-06,118278.0378,TN
11049,2014-07,118659.1891,TN
11050,2014-08,118976.1069,TN
11051,2014-09,119255.9128,TN
11052,2014-10,119548.1826,TN
11053,2014-11,119828.1118,TN
11054,2014-12,120194.8059,TN
11055,2015-01,120508.2332,TN
11056,2015-02,120948.1016,TN
11057,2015-03,121446.4557,TN
11058,2015-04,122027.0738,TN
11059,2015-05,122609.6328,TN
11060,2015-06,123134.7738,TN
11061,2015-07,123612.9984,TN
11062,2015-08,124068.541,TN
11063,2015-09,124629.2344,TN
11064,2015-10,125270.2377,TN
11065,2015-11,126014.4787,TN
11066,2015-12,126532.2553,TN
11067,2016-01,127063.938,TN
11068,2016-02,127722.4976,TN
11069,2016-03,128451.5416,TN
11070,2016-04,129143.3279,TN
11071,2016-05,129747.5237,TN
11072,2016-06,130300.5285,TN
11073,2016-07,130900.5824,TN
11074,2016-08,131512.9641,TN
11075,2016-09,132094.6922,TN
11076,2016-10,132815.2622,TN
11077,2016-11,133587.298,TN
11078,2016-12,134369.0163,TN
11079,2017-01,135139.0114,TN
11080,2017-02,135916.4137,TN
11081,2017-03,136699.4016,TN
11082,2017-04,137706.9545,TN
11083,2017-05,138683.6,TN
11084,2017-06,139580.4,TN
11085,2017-07,140408.2748,TN
11086,2017-08,141198.2244,TN
11087,2017-09,141959.0195,TN
11088,2017-10,142710.4488,TN
11089,2017-11,143555.2732,TN
11090,2017-12,144321.1317,TN
11091,2018-01,145066.4098,TN
11092,2018-02,145877.426,TN
11093,2018-03,146766.0537,TN
11094,2018-04,147719.2699,TN
11095,2018-05,148585.9398,TN
11096,2018-06,149418.8,TN
11097,2018-07,150198.3675,TN
11098,2018-08,150899.8878,TN
11099,2018-09,151572.1496,TN
11100,2018-10,152253.1073,TN
11101,2018-11,152938.735,TN
11102,2018-12,153550.8341,TN
11103,2019-01,154206.9268,TN
11104,2019-02,154890.3447,TN
11105,2019-03,155731.8748,TN
11106,2019-04,156474.2309,TN
11107,2019-05,157165.522,TN
11108,2019-06,157715.7659,TN
11109,2019-07,158159.0862,TN
11110,2019-08,158642.8228,TN
11111,2019-09,159225.7382,TN
11112,2019-10,159875.535,TN
11113,2019-11,160516.2927,TN
11114,2019-12,161112.2862,TN
11115,1996-04,91712.59442,GA
11116,1996-05,91939.27253,GA
11117,1996-06,92231.61803,GA
11118,1996-07,92535.38841,GA
11119,1996-08,92868.65451,GA
11120,1996-09,93216.37768,GA
11121,1996-10,93567.84764,GA
11122,1996-11,93950.83906,GA
11123,1996-12,94413.62313,GA
11124,1997-01,94865.66809,GA
11125,1997-02,95171.48504,GA
11126,1997-03,95540.18977,GA
11127,1997-04,95906.80384,GA
11128,1997-05,96308.71855,GA
11129,1997-06,96727.68657,GA
11130,1997-07,97208.88486,GA
11131,1997-08,97729.36034,GA
11132,1997-09,98322.09168,GA
11133,1997-10,98918.35745,GA
11134,1997-11,99512.51489,GA
11135,1997-12,100070.9872,GA
11136,1998-01,100767.1191,GA
11137,1998-02,101295.4468,GA
11138,1998-03,100805.159,GA
11139,1998-04,100234.9588,GA
11140,1998-05,100494.5606,GA
11141,1998-06,100634.1551,GA
11142,1998-07,101124.7724,GA
11143,1998-08,101372.101,GA
11144,1998-09,101787.4024,GA
11145,1998-10,102138.892,GA
11146,1998-11,102533.7351,GA
11147,1998-12,103141.3797,GA
11148,1999-01,103155.4086,GA
11149,1999-02,103369.5828,GA
11150,1999-03,103112.675,GA
11151,1999-04,103379.8931,GA
11152,1999-05,103141.1144,GA
11153,1999-06,103327.9479,GA
11154,1999-07,103947.0074,GA
11155,1999-08,104507.4638,GA
11156,1999-09,105077.1111,GA
11157,1999-10,105635.1645,GA
11158,1999-11,105674.5037,GA
11159,1999-12,106286.4432,GA
11160,2000-01,106764.9378,GA
11161,2000-02,107241.1861,GA
11162,2000-03,107884.3285,GA
11163,2000-04,108130.3538,GA
11164,2000-05,108613.9928,GA
11165,2000-06,109126.5809,GA
11166,2000-07,109702.6625,GA
11167,2000-08,110272.009,GA
11168,2000-09,110958.224,GA
11169,2000-10,111662.0538,GA
11170,2000-11,112451.4032,GA
11171,2000-12,113312.6254,GA
11172,2001-01,114161.525,GA
11173,2001-02,114793.8164,GA
11174,2001-03,115170.1014,GA
11175,2001-04,115517.79,GA
11176,2001-05,116064.9644,GA
11177,2001-06,116594.8843,GA
11178,2001-07,117138.9164,GA
11179,2001-08,117517.8046,GA
11180,2001-09,118020.2149,GA
11181,2001-10,118514.5346,GA
11182,2001-11,118783.0496,GA
11183,2001-12,119237.2708,GA
11184,2002-01,119649.8018,GA
11185,2002-02,120009.4425,GA
11186,2002-03,120252.1855,GA
11187,2002-04,120483.4081,GA
11188,2002-05,120796.1572,GA
11189,2002-06,121160.3852,GA
11190,2002-07,121606.4876,GA
11191,2002-08,121975.9982,GA
11192,2002-09,122375.6078,GA
11193,2002-10,122780.0848,GA
11194,2002-11,123200.8198,GA
11195,2002-12,123517.5062,GA
11196,2003-01,123897.8554,GA
11197,2003-02,124224.6032,GA
11198,2003-03,124369.4296,GA
11199,2003-04,124564.6109,GA
11200,2003-05,124738.6901,GA
11201,2003-06,124956.5659,GA
11202,2003-07,125210.7065,GA
11203,2003-08,125608.5325,GA
11204,2003-09,126069.9192,GA
11205,2003-10,126492.3409,GA
11206,2003-11,126885.3392,GA
11207,2003-12,127307.5114,GA
11208,2004-01,128389.683,GA
11209,2004-02,128832.4799,GA
11210,2004-03,129181.1559,GA
11211,2004-04,129516.1734,GA
11212,2004-05,129788.479,GA
11213,2004-06,130243.6591,GA
11214,2004-07,130743.6416,GA
11215,2004-08,131292.799,GA
11216,2004-09,135002.7469,GA
11217,2004-10,135608.1675,GA
11218,2004-11,135557.5497,GA
11219,2004-12,136098.2703,GA
11220,2005-01,136414.9224,GA
11221,2005-02,135706.6019,GA
11222,2005-03,134871.8066,GA
11223,2005-04,135535.5909,GA
11224,2005-05,136064.9515,GA
11225,2005-06,136820.0047,GA
11226,2005-07,137612.7281,GA
11227,2005-08,138430.3109,GA
11228,2005-09,139256.7891,GA
11229,2005-10,139952.3198,GA
11230,2005-11,140704.8097,GA
11231,2005-12,141363.1076,GA
11232,2006-01,141999.5654,GA
11233,2006-02,142494.1137,GA
11234,2006-03,142870.5436,GA
11235,2006-04,143218.391,GA
11236,2006-05,143653.6028,GA
11237,2006-06,144189.4143,GA
11238,2006-07,144779.5537,GA
11239,2006-08,145516.3002,GA
11240,2006-09,146233.9269,GA
11241,2006-10,146978.07,GA
11242,2006-11,147479.1866,GA
11243,2006-12,148012.014,GA
11244,2007-01,148629.9953,GA
11245,2007-02,149028.778,GA
11246,2007-03,149327.4068,GA
11247,2007-04,149475.6698,GA
11248,2007-05,149646.6605,GA
11249,2007-06,149748.5194,GA
11250,2007-07,149760.7039,GA
11251,2007-08,149982.614,GA
11252,2007-09,150098.6605,GA
11253,2007-10,150224.9938,GA
11254,2007-11,150088.8078,GA
11255,2007-12,150013.5798,GA
11256,2008-01,149771.074,GA
11257,2008-02,149355.0601,GA
11258,2008-03,148815.9892,GA
11259,2008-04,148363.1911,GA
11260,2008-05,147921.8028,GA
11261,2008-06,147383.9969,GA
11262,2008-07,146731.2635,GA
11263,2008-08,145928.9662,GA
11264,2008-09,145180.7158,GA
11265,2008-10,144299.385,GA
11266,2008-11,143087.657,GA
11267,2008-12,141806.1149,GA
11268,2009-01,140659.9388,GA
11269,2009-02,139498.945,GA
11270,2009-03,138560.6454,GA
11271,2009-04,137330.6408,GA
11272,2009-05,136001.4323,GA
11273,2009-06,134538.6176,GA
11274,2009-07,133366.9242,GA
11275,2009-08,132430.4394,GA
11276,2009-09,131575.9879,GA
11277,2009-10,130702.9318,GA
11278,2009-11,129877.9061,GA
11279,2009-12,129095.9182,GA
11280,2010-01,127755.8443,GA
11281,2010-02,127227.2365,GA
11282,2010-03,126627.8478,GA
11283,2010-04,126524.3194,GA
11284,2010-05,126356.9358,GA
11285,2010-06,126052.5567,GA
11286,2010-07,125273.6354,GA
11287,2010-08,124474.5208,GA
11288,2010-09,123444.0208,GA
11289,2010-10,122545.125,GA
11290,2010-11,121479.2128,GA
11291,2010-12,120575.4241,GA
11292,2011-01,119499.9407,GA
11293,2011-02,118831.951,GA
11294,2011-03,118047.9555,GA
11295,2011-04,116987.0428,GA
11296,2011-05,115887.2714,GA
11297,2011-06,114807.3412,GA
11298,2011-07,114015.3216,GA
11299,2011-08,113532.558,GA
11300,2011-09,113129.4772,GA
11301,2011-10,112838.2687,GA
11302,2011-11,112644.6769,GA
11303,2011-12,112243.0631,GA
11304,2012-01,111809.2126,GA
11305,2012-02,111435.7625,GA
11306,2012-03,111537.5689,GA
11307,2012-04,111784.0997,GA
11308,2012-05,112035.1364,GA
11309,2012-06,112298.8226,GA
11310,2012-07,112529.6091,GA
11311,2012-08,112782.2548,GA
11312,2012-09,112958.7701,GA
11313,2012-10,113170.3133,GA
11314,2012-11,113595.2504,GA
11315,2012-12,114095.2635,GA
11316,2013-01,114773.3343,GA
11317,2013-02,115504.6482,GA
11318,2013-03,116245.1618,GA
11319,2013-04,117055.1531,GA
11320,2013-05,117902.2347,GA
11321,2013-06,118758.9971,GA
11322,2013-07,119609.949,GA
11323,2013-08,120485.4111,GA
11324,2013-09,121405.1545,GA
11325,2013-10,122285.1385,GA
11326,2013-11,123477.182,GA
11327,2013-12,124387.8384,GA
11328,2014-01,125137.3971,GA
11329,2014-02,126052.8246,GA
11330,2014-03,126913.8014,GA
11331,2014-04,127776.2246,GA
11332,2014-05,128505.8464,GA
11333,2014-06,129145.9942,GA
11334,2014-07,129713.571,GA
11335,2014-08,130215.5913,GA
11336,2014-09,130698.3377,GA
11337,2014-10,131184.7667,GA
11338,2014-11,131761.4174,GA
11339,2014-12,132405.9159,GA
11340,2015-01,132777.9022,GA
11341,2015-02,133352.0129,GA
11342,2015-03,133993.8043,GA
11343,2015-04,134756.8029,GA
11344,2015-05,135672.3022,GA
11345,2015-06,136499.8719,GA
11346,2015-07,137152.8144,GA
11347,2015-08,137619.1842,GA
11348,2015-09,138082.1281,GA
11349,2015-10,138404.3563,GA
11350,2015-11,139006.1049,GA
11351,2015-12,139562.0517,GA
11352,2016-01,140045.5536,GA
11353,2016-02,140755.1602,GA
11354,2016-03,141619.8584,GA
11355,2016-04,142544.2775,GA
11356,2016-05,143523.21,GA
11357,2016-06,144134.5943,GA
11358,2016-07,144534.26,GA
11359,2016-08,144663.6933,GA
11360,2016-09,144736.5712,GA
11361,2016-10,145010.2749,GA
11362,2016-11,145491.5,GA
11363,2016-12,146241.3319,GA
11364,2017-01,146770.3546,GA
11365,2017-02,147545.956,GA
11366,2017-03,148276.0737,GA
11367,2017-04,149171.5864,GA
11368,2017-05,149917.3428,GA
11369,2017-06,150654.3966,GA
11370,2017-07,151389.3371,GA
11371,2017-08,152084.5453,GA
11372,2017-09,152999.6969,GA
11373,2017-10,153799.29,GA
11374,2017-11,154876.1004,GA
11375,2017-12,155914.2702,GA
11376,2018-01,156971.5191,GA
11377,2018-02,158074.6973,GA
11378,2018-03,159099.9816,GA
11379,2018-04,160154.3678,GA
11380,2018-05,161212.6294,GA
11381,2018-06,162154.9463,GA
11382,2018-07,163036.7581,GA
11383,2018-08,163669.4441,GA
11384,2018-09,164356.1018,GA
11385,2018-10,165041.6223,GA
11386,2018-11,165829.4583,GA
11387,2018-12,166605.2546,GA
11388,2019-01,167321.6818,GA
11389,2019-02,168163.4272,GA
11390,2019-03,169027.3083,GA
11391,2019-04,169844.1867,GA
11392,2019-05,170428.3536,GA
11393,2019-06,170856.6987,GA
11394,2019-07,171335.9986,GA
11395,2019-08,171809.2221,GA
11396,2019-09,172291.9618,GA
11397,2019-10,172721.8628,GA
11398,2019-11,172830.4837,GA
11399,2019-12,172940.2235,GA
11400,1996-04,168199.8116,CT
11401,1996-05,168127.3261,CT
11402,1996-06,167686.6547,CT
11403,1996-07,167893.9496,CT
11404,1996-08,168134.0072,CT
11405,1996-09,167943.9784,CT
11406,1996-10,167649.3022,CT
11407,1996-11,167530.6906,CT
11408,1996-12,167355.5429,CT
11409,1997-01,167579.7,CT
11410,1997-02,168095.9504,CT
11411,1997-03,166306.0263,CT
11412,1997-04,166057.5724,CT
11413,1997-05,165088.4902,CT
11414,1997-06,164860.3529,CT
11415,1997-07,165232.8954,CT
11416,1997-08,165592.8497,CT
11417,1997-09,166396.634,CT
11418,1997-10,166875.634,CT
11419,1997-11,167552.2745,CT
11420,1997-12,167918.1634,CT
11421,1998-01,169266.974,CT
11422,1998-02,170048.4805,CT
11423,1998-03,170980.4221,CT
11424,1998-04,170984.2727,CT
11425,1998-05,171371.7727,CT
11426,1998-06,171813.6948,CT
11427,1998-07,172450.0195,CT
11428,1998-08,173390.9805,CT
11429,1998-09,174548.6169,CT
11430,1998-10,175765.2338,CT
11431,1998-11,176909.8117,CT
11432,1998-12,177931.8571,CT
11433,1999-01,184008.2258,CT
11434,1999-02,184651.3613,CT
11435,1999-03,185138.1161,CT
11436,1999-04,185816.2452,CT
11437,1999-05,186607.9871,CT
11438,1999-06,187484.6774,CT
11439,1999-07,188748.471,CT
11440,1999-08,190159.2452,CT
11441,1999-09,191734.471,CT
11442,1999-10,193107.2968,CT
11443,1999-11,194572.5548,CT
11444,1999-12,196252.2129,CT
11445,2000-01,198087.4581,CT
11446,2000-02,200131.1161,CT
11447,2000-03,201966.3032,CT
11448,2000-04,203240.6452,CT
11449,2000-05,204007.6645,CT
11450,2000-06,205044.5548,CT
11451,2000-07,206404.9613,CT
11452,2000-08,207730.7161,CT
11453,2000-09,208940.1161,CT
11454,2000-10,210339.8516,CT
11455,2000-11,212108.071,CT
11456,2000-12,213962.9032,CT
11457,2001-01,215914.1677,CT
11458,2001-02,217529.1871,CT
11459,2001-03,218600.1218,CT
11460,2001-04,219875.3141,CT
11461,2001-05,221282.0833,CT
11462,2001-06,222570.3269,CT
11463,2001-07,224125.9808,CT
11464,2001-08,226055.7628,CT
11465,2001-09,228137.5064,CT
11466,2001-10,230138.7179,CT
11467,2001-11,231886.8462,CT
11468,2001-12,233384.4295,CT
11469,2002-01,235037.7628,CT
11470,2002-02,236570.1154,CT
11471,2002-03,238349.6859,CT
11472,2002-04,239786.359,CT
11473,2002-05,241373.8269,CT
11474,2002-06,243078.1282,CT
11475,2002-07,245325.8205,CT
11476,2002-08,247788.3013,CT
11477,2002-09,250331.0449,CT
11478,2002-10,253217.9167,CT
11479,2002-11,256341.9231,CT
11480,2002-12,259030.2821,CT
11481,2003-01,261302.359,CT
11482,2003-02,263234.1859,CT
11483,2003-03,265144.6603,CT
11484,2003-04,266953.5769,CT
11485,2003-05,268759.4295,CT
11486,2003-06,270849.8269,CT
11487,2003-07,273033.6923,CT
11488,2003-08,275144.609,CT
11489,2003-09,277747.3013,CT
11490,2003-10,280302.8013,CT
11491,2003-11,283141.9551,CT
11492,2003-12,285723.3846,CT
11493,2004-01,288071.5128,CT
11494,2004-02,290114.4936,CT
11495,2004-03,292118.2051,CT
11496,2004-04,294418.3526,CT
11497,2004-05,296803.3141,CT
11498,2004-06,298972.9682,CT
11499,2004-07,301906.2038,CT
11500,2004-08,305395.293,CT
11501,2004-09,309160.7134,CT
11502,2004-10,313224.9172,CT
11503,2004-11,317311.9045,CT
11504,2004-12,321081.3248,CT
11505,2005-01,324132.1274,CT
11506,2005-02,326860.0955,CT
11507,2005-03,329774.121,CT
11508,2005-04,332398.879,CT
11509,2005-05,335233.5414,CT
11510,2005-06,338115.9936,CT
11511,2005-07,341365.4395,CT
11512,2005-08,344732.4395,CT
11513,2005-09,348005.6943,CT
11514,2005-10,351369.5987,CT
11515,2005-11,354349.8981,CT
11516,2005-12,356661.8854,CT
11517,2006-01,358353.0764,CT
11518,2006-02,359247.6815,CT
11519,2006-03,360348.6369,CT
11520,2006-04,361493.3885,CT
11521,2006-05,362545.2739,CT
11522,2006-06,363030.293,CT
11523,2006-07,363139.8662,CT
11524,2006-08,363301.4268,CT
11525,2006-09,363583.9299,CT
11526,2006-10,363665.2866,CT
11527,2006-11,363253.7771,CT
11528,2006-12,362580.6879,CT
11529,2007-01,362711.3228,CT
11530,2007-02,361868.2975,CT
11531,2007-03,361470.462,CT
11532,2007-04,361065.4051,CT
11533,2007-05,360791.8734,CT
11534,2007-06,359764.9557,CT
11535,2007-07,358856.5949,CT
11536,2007-08,358206.6203,CT
11537,2007-09,358121.2911,CT
11538,2007-10,358054.4177,CT
11539,2007-11,357340.8481,CT
11540,2007-12,356444.0127,CT
11541,2008-01,375842.487,CT
11542,2008-02,372236.5043,CT
11543,2008-03,370060.5517,CT
11544,2008-04,367484.8879,CT
11545,2008-05,365218.0603,CT
11546,2008-06,363004.5862,CT
11547,2008-07,360964.2629,CT
11548,2008-08,358667.6379,CT
11549,2008-09,356248.0216,CT
11550,2008-10,354205.4483,CT
11551,2008-11,351832.9784,CT
11552,2008-12,349399.7457,CT
11553,2009-01,346434.0086,CT
11554,2009-02,344410.588,CT
11555,2009-03,341904.1717,CT
11556,2009-04,339672.6953,CT
11557,2009-05,336491.5837,CT
11558,2009-06,334031.2532,CT
11559,2009-07,331946.3777,CT
11560,2009-08,331276.1288,CT
11561,2009-09,330420.6266,CT
11562,2009-10,330021.0129,CT
11563,2009-11,328644.8712,CT
11564,2009-12,327008.3906,CT
11565,2010-01,324668.7983,CT
11566,2010-02,323253.3691,CT
11567,2010-03,322717.9227,CT
11568,2010-04,323066.7039,CT
11569,2010-05,323009.4378,CT
11570,2010-06,323017.0342,CT
11571,2010-07,322446.4402,CT
11572,2010-08,321655.4487,CT
11573,2010-09,320312.8205,CT
11574,2010-10,318105.6111,CT
11575,2010-11,315411.5385,CT
11576,2010-12,313079.406,CT
11577,2011-01,312407.5397,CT
11578,2011-02,312020.6109,CT
11579,2011-03,310962.0669,CT
11580,2011-04,308935.4351,CT
11581,2011-05,307215.3766,CT
11582,2011-06,306125.8368,CT
11583,2011-07,305018.1757,CT
11584,2011-08,303380.4812,CT
11585,2011-09,301749.795,CT
11586,2011-10,300232.1213,CT
11587,2011-11,298786.2,CT
11588,2011-12,297287.3958,CT
11589,2012-01,295550.85,CT
11590,2012-02,294033.8375,CT
11591,2012-03,292848.8125,CT
11592,2012-04,292236.1833,CT
11593,2012-05,291474.8292,CT
